artistId	channelId	Recently Uploaded Videos	Upload Times
27886484	UCfJiPRRoNH0M4ljDa48lZNA	[u'Ezhce5Z_QFY', u'FNjTro71CTA', u'L7Q0rwa6C7k', u'yC9OJ6YtIhI', u'aKHjRNjPMys']	[u'2014-10-15T00:08:52.000Z', u'2014-09-20T00:16:51.000Z', u'2014-09-03T19:31:39.000Z', u'2014-08-22T16:34:16.000Z', u'2014-08-26T16:30:39.000Z']
312317	UCImO_6jc8tewXbHe6MlxJEg	[]	[]
201979	UCpa6-C7piehWz6-dsvZxoJw	[u'ejPoce6sON8', u'82jjIb8VdEc', u'BeP7oyIMImo', u'gr74lpmz-k8', u'yrD_VqwCt28']	[u'2014-11-14T20:43:05.000Z', u'2014-11-11T22:38:43.000Z', u'2014-11-08T15:29:55.000Z', u'2014-10-15T19:41:41.000Z', u'2014-10-14T18:20:53.000Z']
27888513	UCB0gs-rqv7Bn532GCIgdGCg	[u'zQSU7T9ysAA', u'Bmv-FqPjVrc']	[u'2014-11-22T04:32:12.000Z', u'2014-10-27T02:22:16.000Z']
14015494	UCstVP8dY70T-oxFGwR2rkIQ	[u'Z--eEkY-kBc', u'1GpYGOajAgs']	[u'2014-07-16T12:10:06.000Z', u'2014-10-22T12:44:45.000Z']
27889302	UC3CuyRO1Ws6Kd9y0flMUCUg	[u'vj0X6kC31Vw', u'pvdMqzD0_Lg', u'6muSLX-244s', u'vkVXMrst89I', u's9zp7mTrvaI']	[u'2013-06-06T07:01:06.000Z', u'2013-03-06T08:00:50.000Z', u'2012-09-28T18:25:28.000Z', u'2012-09-27T16:11:22.000Z', u'2012-09-27T08:39:34.000Z']
316261	UCnS-670pYaL5aaPXNYDnYgA	[u'ITbOWs5V5pI', u'9WTYzgxqT94', u'grdSaHUkofE', u'PnI59Qk2iuA']	[u'2010-02-13T21:58:42.000Z', u'2010-02-01T15:17:00.000Z', u'2008-11-29T00:08:12.000Z', u'2008-10-03T22:37:58.000Z']
14379138	UCDRaHmyKoSKzBRZBqskhTQw	[u'4gmU2zku9MI', u'zQ6N-t0NvUA', u'xKjVofRrgl4']	[u'2014-03-17T07:43:38.000Z', u'2013-12-01T12:10:51.000Z', u'2013-09-16T11:19:21.000Z']
210078	UCaPCZSPRPqs0BClVmUDRgHA	[u'GBF1sEqGzGw', u'VhxQzeVdQwQ', u'S2ViNe2SenU', u'zPAjBtodksg', u'a3um7Dd61wM']	[u'2014-09-03T09:30:18.000Z', u'2014-09-02T17:54:46.000Z', u'2014-09-01T22:56:57.000Z', u'2014-08-31T22:57:53.000Z', u'2014-08-24T13:33:11.000Z']
169227	UCCSQ3G6ZSU8ejaDcgCG9qSQ	[]	[]
420339	UClbyoCKJsmYFJoVr3l_phwQ	[u'mpdWbrBVBII', u'zSuoaD6hrww', u'8bl8rwDIg_s', u'jRdf8bHQheQ', u'isbrCY26xm4']	[u'201014-10-09T18:11:48.000Z', u'2014-08-05T16:11:33.000Z', u'2014-05-20T15:49:18.000Z', u'2014-05-12T16:58:11.000Z']
27610396	UCM3LstvczytdsQxdVKMxCrg	[u'Jald74Sc-cI', u'cv-2oxowcrA']	[u'2014-12-09T11:52:16.000Z', u'2014-12-05T09:21:30.000Z']
24390007	UCqfzSJiha96fBIyPR_TOoXg	[u'ZOEKp8fCyOw', u'ltZepjmTlSw', u'Ju8cbPAMGMQ']	[u'2014-11-13T11:15:51.000Z', u'2014-09-01T21:48:53.000Z', u'2014-08-17T19:17:24.000Z']
27877624	UCwxAveM06UJTbaWmg29Qh7g	[u'AKbNtS2RxyY']	[u'2014-01-08T23:13:56.000Z']
27877969	UCDwAfBXS20J_MX_pkK5n0HQ	[]	[]
27878855	UCZ7t_q-OhNVye52fhF-3eEw	[u'6PC-GhN-2OE', u'TT6xklMGaJY', u'j6ac6MgMLIg']	[u'2014-07-08T20:28:21.000Z', u'2014-07-08T17:16:33.000Z', u'2014-06-06T13:57:11.000Z']
13774976	UCRtgNmluXn0fIr4O2gVdY1g	[]	[]
27879414	UCoVjPuSr2UMSlqGb6yTgmtw	[u'pOZ8SFn6i6A', u'6aQ-r4fPgpM', u'oN7Mr0S8T48', u'UERc7vmn1gk']	[u'2014-11-07T23:36:15.000Z', u'2014-10-28T09:33:44.000Z', u'2014-10-25T08:36:02.000Z', u'2014-10-04T21:32:42.000Z']
13811016	UCxeEcd7CjidbCvHncsqpjJQ	[]	[]
13910030	UCZg4vxiJ76330l0XhMBjNnQ	[u'Zt-omW7xwXs', u'ANVcV0yBQ1U', u'PkT_ODs0PhI', u'TWgaVpwY_Ec']	[u'2014-07-18T11:00:06.000Z', u'2014-06-17T18:15:00.000Z', u'2012-07-15T11:18:07.000Z', u'2012-04-13T20:15:45.000Z']
27880403	UC6ow8mR_LcW05dPGqzHjupg	[u'0x4ewiiWmwA', u'YdLscvmHm98', u'a5q8xm6E7pE', u'2uzjSYOVoaY', u'Sab_J4AWYkg']	[u'2010-07-26T03:32:43.000Z', u'2010-05-26T23:40:56.000Z', u'2009-12-28T23:27:00.000Z', u'2009-05-18T01:48:01.000Z', u'2009-05-18T05:50:41.000Z']
27880734	UCTH6uTiQjrsqvI9ugVohHCA	[]	[]
14328827	UCyR9g8gnfx5N1wWpXi3qg7A	[]	[]
26340647	UC9f89Q5yWfsZ8mlvpK5Gsag	[u'ZGj958ccNew', u'CpGnlgY4OeQ', u'eSMqRyrOpcg', u'Htn9FHzwgzU', u'8eqlFWtAD0A']	[u'2014-11-07T17:33:48.000Z', u'2014-10-28T15:53:22.000Z', u'2014-07-28T02:45:03.000Z', u'2014-02-02T02:57:58.000Z', u'2013-12-26T23:41:31.000Z']
27881740	UCImj_FDyFt2fkfeNU83HA4Q	[u'Gjb37Apldsw', u'9W3HilU4CuA', u'QW9h1WjljAk', u'GPiXIKvHCBw']	[u'2014-11-27T19:54:57.000Z', u'2014-11-17T17:06:12.000Z', u'2014-09-18T21:44:19.000Z', u'2014-08-29T00:42:50.000Z']
27851091	UC_1UEbCAh6Hf0RDpHDgob7Q	[u'4_FpPgw3pys', u'Y1VEMwHNPAw', u'HXhjelELj3Q']	[u'2014-07-07T15:00:07.000Z', u'2014-06-25T15:00:06.000Z', u'2014-06-15T03:00:32.000Z']
296498	UC0NLD43HzoJONqwW_V97Htw	[]	[]
14358612	UC-EL01nbINGQ2_OrbF3v5mg	[u'sQWuCnURxoA', u'X4rNbOg2MfY', u'tT8g7mP-WRs', u'ldUYotJdoUM', u'_aVIJwB5j04']	[u'2014-11-14T15:26:53.000Z', u'2014-11-02T20:00:08.000Z', u'2014-10-21T15:44:34.000Z', u'2014-10-11T00:31:16.000Z', u'2014-10-09T05:19:39.000Z']
26883197	UCDAndmjCi0Yoz7mL_E5tcqw	[u'FqxedVQQGWM', u'P5fUrGezV3E']	[u'2014-10-29T11:19:09.000Z', u'2014-08-20T07:57:10.000Z']
27884438	UCOis9tqwTcVfVTDtyOtIxhQ	[]	[]
27885348	UCRM83bgdGkOEuEI8au2_2OQ	[u'xHnGGJtZGlA', u'263rTVIftts', u'MTzJFRFnecY', u'KQFlsgFa0OE', u'vybyOw7jV6I']	[u'2014-08-19T20:40:30.000Z', u'2014-08-19T20:12:50.000Z', u'2014-08-19T19:41:27.000Z', u'2014-08-19T18:58:03.000Z', u'2014-08-19T18:40:27.000Z']
14336088	UCc93toS7oGs0mDk8YG7uWwA	[]	[]
27841331	UCAcfypk74OQQ6rLsdeRWWOg	[u'FA9-rX3H-JA', u'bZudmOuRMOs', u'tT-9RP5Z-lg']	[u'2014-05-28T19:04:12.000Z', u'2014-05-28T19:04:12.000Z', u'2014-05-28T19:04:12.000Z']
27887096	UCvvJ-x-T7Xf2LptNSYme1BA	[u'MtLz1fGn3VA', u'D0-ukuXRHB4', u'gsehBKgRVSU']	[u'2014-08-13T20:13:44.000Z', u'2014-01-17T12:46:28.000Z', u'2013-12-02T10:21:47.000Z']
13740191	UC7LiQuGDhLGSk0-Ejvc7oag	[u'AMr5XPQUif8']	[u'2013-05-12T08:42:50.000Z']
356003	UC3QzOW1OBELGr4ujYkS8H5w	[u'HUdA24YfeFE']	[u'2014-12-10T22:55:48.000Z']
26538732	UCS1qGIA0306vV8aisea4BLQ	[u'1iVzxMjldiY']	[u'2014-12-09T12:28:55.000Z']
25912234	UC_XDQE8B1oju_xBnyPynXzQ	[u'bFXdNhetj0w', u'Jb6QsQbd7J8', u'9IOg1kWft4k', u'jajid-xaFA4']	[u'2014-10-10T14:29:16.000Z', u'2014-07-04T15:05:06.000Z', u'2014-07-04T15:04:09.000Z', u'2014-01-10T09:18:25.000Z']
27166214	UCXFLa_6PXsAsAmzFylDDg-A	[u'nvn8-soplkU']	[u'2014-12-02T15:47:58.000Z']
84279	UC5zhMFCqXXHrSJPSvijujlQ	[]	[]
498325	UC0PUDtsQWbjngmFFNsQeWKA	[]	[]
26512294	UCnP7M6zmUxrfz0CgFbHnxxA	[u'rSFhDlNSQVk']	[u'2014-05-07T18:21:48.000Z']
12371351	UCBj38zfZhju0Wo9wAKDEdXg	[u'1O3rnsmkAkw', u'7MRhUe07.000Z', u'2014-06-25T15:00:06.000Z', u'2014-06-15T03:00:32.000Z']
27883013	UCqvieX5MWx_ovA6YPeUCguQ	[u'iK__2-BaF6Q', u'hiKWy92T3RU', u'QRvlArD6g28']	[u'2014-06-13T16:25:16.000Z', u'2013-06-24T15:41:47.000Z', u'2013-06-04T13:07:26.000Z']
13931514	UCEIQf0TKDGXaf1BPqgSKYHg	[]	[]
505399	UC5ilqPl2wYzj2hV2-XbpiPw	[u'NpnBeMOce2g', u'8wPI9B1plVo', u'mTUsvCM1mrQ']	[u'2014-01-03T09:35:15.000Z', u'2013-11-21T09:05:52.000Z', u'2013-11-14T09:50:28.000Z']
24388347	UCFtmh6uCPlaOSSDofSvcuIw	[u'6uGHf8Bd0_E', u'bA8a9QIvhg8']	[u'2013-10-27T11:44:49.000Z', u'2013-05-27T19:09:43.000Z']
24821819	UCe1imf8Bmu2JHO4xK8E8PxA	[u'PjFDixUontA', u'UWto0-Xfxrs', u'7d8OcmQ3r-c', u'3-NJlRqBDA8', u't4awfZnUV2M']	[u'2014-12-02T21:46:43.000Z', u'2014-11-12T00:01:03.000Z', u'2014-09-28T19:10:17.000Z', u'2014-09-12T21:15:39.000Z', u'2014-09-09T20:05:49.000Z']
27824281	UCt27MCKTkEqDyKQxRiimL5Q	[u'lPy6Dfpu7O0', u'ZO5UMB54vfU', u'aZcB9maO1-E', u'aKhEd4qzMH0', u'KnjkmBmWW5k']	[u'2014-11-04T22:41:49.000Z', u'2014-10-22T21:29:58.000Z', u'2014-10-11T16:41:52.000Z', u'2014-09-18T23:36:04.000Z', u'2014-09-18T17:23:40.000Z']
27420030	UCaCnYgk_Q-Yqks4qkB2aDlg	[u'0C3G8QuiFxE', u'5ZwK9nJwaIU', u'ADvYVrqlkiI', u'jBYlQihNVaw']	[u'2014-05-01T19:13:25.000Z', u'2013-05-11T11:20:17.000Z', u'2013-04-16T15:38:53.000Z', u'2013-04-16T15:25:44.000Z']
24420286	UCftbXyY6prFBA92vlXdWDpw	[u'l30g_WT-9H8', u'BxRQNO8vg2Y', u'I9gq4S3uB9Q', u'm66j8Mu8-7c', u'1gSWytkwjwM']	[u'2014-08-07T07:00:02.000Z', u'2014-07-01T07:00:02.000Z', u'2014-06-03T07:00:01.000Z', u'2014-05-16T21:10:46.000Z', u'2014-02-06T23:53:35.000Z']
27887835	UCE0E-L9D5M86cj7jfi0C8AA	[u'QkP1RAFLy2A', u'0x_8GPLPfB8', u'4c_xjW_MOS0', u'-jN-brVM_KU', u'PXkzSwG08uU']	[u'2014-10-26T18:40:55.000Z', u'2014-10-26T17:59:21.000Z', u'2014-10-26T16:55:54.000Z', u'2013-07-29T10:09:31.000Z', u'2013-07-29T08:32:50.000Z']
27888287	UClx2ih2Nx8enGmsMsA6C3BQ	[]	[]
27888525	UCbrrpok3PUDPRufpLk-WZiA	[]	[]
27888801	UCVaNEuHZWWuvyfGFnKGZiRw	[u'bCRKt-dGS20', u'yRVoVemLhaE', u'OP4-cCyz2q8', u'uhTGlteEkIA', u'-RWi4wXZetI']	[u'2013-12-31T08:36:07.000Z', u'2012-12-05T15:19:01.000Z', u'2012-08-07T07:55:40.000Z', u'2012-08-07T07:55:40.000Z', u'2012-08-07T07:55:40.000Z']
27889285	UC7PFSYTapw1KyqKnTRdrjgg	[u'hNwUpTPvh30', u'a38b1ErPPF0', u'BjLGQKe2FNM', u'pazjcy0JM-8', u'VP6ffu5z_u0']	[u'2014-12-12T21:51:21.000Z', u'2014-12-09T04:43:49.000Z', u'2014-12-04T19:37:58.000Z', u'2014-12-01T03:59:24.000Z', u'2014-11-24T02:48:00.000Z']
26054651	UCBMEsCf4B5Io6cKzEphbo1A	[u'6SQgD21thHo', u'hVI8LnP1Kxc']	[u'2014-09-29T16:30:46.000Z', u'2014-05-21T18:23:55.000Z']
27082592	UCf3cbfAXgPFL6OywH7JwOzA	[u'qDc_5zpBj7s', u'2P8RU_dHyi4', u'yOIu78gsGOQ', u'tL4972oHwXQ', u'uGv0CYTe3eA']	[u'2014-11-19T14:00:13.000Z', u'2014-11-17T05:01:00.000Z', u'2014-10-21T07:00:06.000Z', u'2014-10-03T04:00:03.000Z', u'2014-09-09T07:00:05.000Z']
310683	UCzTfp2SEzEkS2iICHmgF6dg	[u'x5hTnrVgutw']	[u'2011-05-10T18:14:02.000Z']
13918336	UC7ioUzGJs6A1IKsDD3cgM-A	[u'H-8ouY8qb6o', u'gDGy-FN5brw', u'wGLJjgyuUEE']	[u'2014-10-22T13:29:15.000Z', u'2014-08-26T12:49:20.000Z', u'2014-07-28T13:36:33.000Z']
278327	UCuACzYC9tFXz1H6gUXynE7A	[u'0dgRuDGzb4w', u'vPb_66nGSNM', u'AQ6ljBOvWW8']	[u'2014-05-21T15:12:39.000Z', u'2014-05-13T15:37:46.000Z', u'2014-04-01T18:18:29.000Z']
24438429		[]	[]
47339	UCB4KyPcBWJAuOU7H9ZQPkCw	[u'5iZLVw7NTAc', u'y7Twa9rcUv4']	[u'2013-11-18T23:14:14.000Z', u'2012-12-15T22:12:33.000Z']
13999511	UCOYmRdtvvcQPspSmW8QsJhQ	[u'uExrpA1W4go', u'-axMo3YatVo', u'KqkPWzUv4f0', u'i3mZhZLsQ_M']	[u'2014-09-22T02:00:04.000Z', u'2014-08-15T09:03:20.000Z', u'2014-08-07T11:32:10.000Z', u'2014-08-07T02:59:08.000Z']
27894207	UC5IKlL6dKsc1hgHwfm1AmBA	[u'MqZwIgsNnU0']	[u'2011-10-08T19:59:21.000Z']
27894298	UCTtdKjl1r3TXNGZIaoiGqxQ	[u'n8kEIKAIOls', u'TltCGZfPbIc', u'-n-63uB5CGU', u'JVdT55wW2zk', u'gN8ywYNs6pQ']	[u'2014-09-29T17:59:18.000Z', u'2014-09-20T20:36:40.000Z', u'2014-09-12T19:26:26.000Z', u'2014-09-05T18:52:21.000Z', u'2014-08-29T16:32:37.000Z']
27894385	UCz0TaLJ3xcN6IkplHG9RvwA	[u'rCzhII2G85A', u'RwZL316pIOc']	[u'2014-11-12T19:11:30.000Z', u'2014-10-20T23:19:32.000Z']
278947D8_VpAe8Vc']	[u'2013-05-31T11:42:15.000Z']
199560	UCn_YXM3qlDKP_X5kFLlwogw	[u'u62A8WZMFiI']	[u'2014-08-27T11:19:36.000Z']
27839077	UC50qYwbzqNkvmpfhsosluZw	[u'NGhpBbSiXlQ']	[u'2014-12-11T18:10:19.000Z']
27883924	UCiRVZYphzubmRyIXAjSStyQ	[u'9J1YIPbWZfo', u'LXwdWHt-xns', u'4-PiQvm6QtE', u'dkrbEYv0_kY', u'6f1OZop82Lg']	[u'2014-03-27T17:13:49.000Z', u'2014-08-21T16:05:37.000Z', u'2014-05-13T20:21:42.000Z', u'2013-09-06T18:03:06.000Z', u'2013-06-13T08:29:31.000Z']
27884115	UCgr9lQ533ct7gVjAnfs_ZCA	[u'rLvXVXRcKVQ', u'OoS64m_UylI', u'owXQNw1O3OM', u'meBmTzRU4DQ', u'PgmLIPYLdUI']	[u'2013-10-04T13:49:28.000Z', u'2013-10-02T06:18:57.000Z', u'2013-09-14T11:57:34.000Z', u'2013-09-14T11:29:02.000Z', u'2013-09-10T16:31:11.000Z']
377328	UCkr80i8VnZ09C_R1YEvd6PA	[]	[]
166975	UCbTt9jfEEE4bb6eRgGpeV0w	[u'eibbbL4KnIQ', u'QS5OCqCwWg0', u'Uh00vcNUwz8']	[u'2014-05-14T09:35:12.000Z', u'2013-03-17T22:57:37.000Z', u'2012-11-02T03:36:07.000Z']
44236	UCOizSvluYNmho0roIe0rqzg	[u'F1CwGn__2vU', u'UijV2if1OdI', u'egkxBI-Sr78', u'UeHSvyb9s7g', u'wP5pwIyDEwI']	[u'2014-12-01T18:56:04.000Z', u'2014-11-25T15:15:47.000Z', u'2014-10-22T18:00:09.000Z', u'2014-06-28T08:25:35.000Z', u'2014-06-28T08:25:35.000Z']
26878065	UCmSCMpKmG8oODrS9QVXbTDA	[u'29ZvRAXlx6Q']	[u'2014-12-01T16:56:17.000Z']
27530574	UCjfklIGJdip02OkJIAmItFw	[u'3d04lCc9_xk', u'g0W9r74AfJU']	[u'2014-12-02T16:00:17.000Z', u'2014-07-03T16:04:41.000Z']
26512670	UCWutAeQ-C6dlwEuCPbwgycw	[u'IDMfplrQOdU', u'sHf8b7oDcjE', u'nmKkVej4aZk']	[u'2013-10-11T12:47:01.000Z', u'2013-08-25T19:00:02.000Z', u'2013-08-02T16:21:43.000Z']
27888557	UCb78gwLwdoKx7y6ZPx9eyNQ	[u'gV5PbZmiTbs', u'YiHq7uvccwo']	[u'2013-06-09T03:41:28.000Z', u'2013-03-13T01:24:58.000Z']
161499	UCzJpS8PMVyXwrHup08v-YZg	[u'1geaesZOqnQ', u'KiaKK53vWjo', u'bxe1Y_SgfyY', u'0fnHVZBbYb0', u'Qm0o_7k5jYI']	[u'2014-11-12T18:41:51.000Z', u'2014-11-01T16:37:05.000Z', u'2014-08-15T17:21:50.000Z', u'2014-08-15T17:16:01.000Z', u'2014-08-15T17:15:49.000Z']
27739089	UCXmzSGY-drCrrKMiKwN_TQg	[]	[]
24411533	UCTvdwLAGUjowEUlm4uISIRw	[u'pTRr9X8Ycv4']	[u'2014-07-01T04:20:30.000Z']
99202	UCHODSaT4dkvm7NGTGki6dbA	[u'pmMitVXzDOY']	[u'2014-12-02T16:57:26.000Z']
27890984	UCGSOr1otx1IkFFoyIPcHX9A	[u'wE0_4x_jEF8', u'tj0TJy_goDk', u'9YC2Af9qvWM']	[u'2014-11-11T12:22:18.000Z', u'2014-09-19T10:55:13.000Z', u'2014-09-07T03:36:52.000Z']
221720	UC9-f8meeMvvFMdWoEZdZCgw	[u'lncjN03E9Uo']	[u'2012-01-01T19:10:02.000Z']
27893191	UCq1rHgxqgCL986g2ySjFxpA	[u'0BjaP0kpTmQ', u'paGYNvGprZg']	[u'2011-08-25T15:18:18.000Z', u'2011-08-25T15:03:47.000Z']
27893493	UCW8JdAAgrwpfyxsr_Dqr6OA	[]	[]
13892832	UCOoxnSt28QpIa0nvd2tHQ_A	[u'OYkqKnk-dhE', u'53ieqzsiWMw', u'yZcK1AWNwsk', u'vl8wgpxLzyk']	[u'2012-10-15T14:11:56.000Z', u'2012-10-11T21:12:06.000Z', u'2012-09-25T13:32:36.000Z', u'2012-08-27T15:16:26.000Z']
13783999	UCeIeqmzcN7rNpfXa9PyOYJg	[u'U2ZWIr03HpQ', u'cMwQ0PhkVTM', u'vzvqBXzyLj4', u'9Za4XHvuWVg', u'tn94Pvdqvz0']	[u'2014-11-26T19:14:20.000Z', u'2014-11-19T20:04:51.000Z', u'2014-07-31T00:02:37.000Z', u'2014-07-21T17:42:36.000Z', u'2014-04-09T20:58:05.000Z']
27894286	UCT2Om0J_xzyHMWVrmdus9hQ	[]	[]
27894352	UC8xJxoCODmTmGSRJ9TONaYg	[u'jHxTYXHk9Q0', u'FDqU1_XGt3M']	[u'2014-10-16T05:05:33.000Z', u'2014-10-16T04:29:28.000Z']
24563524	UCVf9RSTsGH7ceGuREoz_0Pw	[]	[]
27687412	UC9kc1DaOy2kSzXHZgpn9kfQ	[u'vBsglPdE528']	[u'2014-12-10T04:35:26.000Z']
14375681	UCBTvClSRvIS7U_ufgsdClfQ	[]	[]
27895016	UCPI1x2iyASeNaeRYVSGXTqA	[]	[]
27866274	UC1EPEf2A59Vdxwp3zhgA8gw	[u'lZfIqt_NeCc', u'Y3UOeEOOseM', u'z1W41t45tBY', u'B0hpvtRsTSQ', u'rUvfYqEiT8Y']	[u'2014-12-13T04:28:57.000Z', u'2014-12-10T19:46:24.000Z', u'2014-12-08T01:49:42.000Z', u'2014-12-04T02:13:33.000Z', u'2014-12-02T22:46:29.000Z']
27895370	UCppLRt_4XteOAKyRnu2_aMA	[u'GSdKhRGWUI4']	[u'2014-04-15T23:45:58.000Z']
13920247	UC43OXr4_N6M2miM205QAYtg	[]	[]
13767667	UC_HY6UEm8GVgxg7MOpbN_3w	[u'HeRXcWVFFvo', u'hajWmlnRRkA']	[u'2014-09-20T18:30:06.000Z', u'2014-09-23T15:33:13.000Z']
27896107	UCfL8YG5WkVUwxgHwJ7w-u8w	[u'yR-jYAMuO80']	[u'2014-07-21T21:18:28.000Z']
377546	UC53Uak4OtJKKVM6WTOw3zJg	[u'jS9vEa1GyCI', u'jtpjspYHK1EdrCrrKMiKwN_TQg	[]	[]
14358577	UC7WS-xsbd6bZZsCB4dTGvSw	[u'sT3joXENOb0', u'c4pXRrTLigg', u'L4sLWrgk73Q']	[u'2014-12-06T16:52:53.000Z', u'2014-11-28T22:31:59.000Z', u'2014-11-28T01:14:28.000Z']
14354191	UCajBcBUECunPs8y7dTK6Bgg	[u'p1DQwzBVUGU', u'vgrS9wMLjIg', u'kiUtY6Y-24Y']	[u'2014-10-16T23:53:05.000Z', u'2014-10-08T20:32:52.000Z', u'2014-09-09T20:46:29.000Z']
27890737	UCk37FKxXHlXztWTidPNMylQ	[u'IXa2U2bMiH0', u'9ui4nvqppNo', u'Pch_viM98yw', u'Wtmc-BZsazo', u'IvKCrUER7ZY']	[u'2014-11-17T23:10:07.000Z', u'2014-09-18T14:20:46.000Z', u'2014-08-22T15:00:06.000Z', u'2014-08-22T09:00:01.000Z', u'2014-08-21T15:00:04.000Z']
27892693	UCBKcmCwekQoIHmI6J0Sdmzg	[]	[]
27893103	UCajfsICaxWGgYMlRuAwQUdA	[u'7-AG7acf0E0', u'XG5Zhr6iya4', u'lriotb3kmgE']	[u'2014-11-10T12:29:34.000Z', u'2013-11-14T13:12:31.000Z', u'2012-09-02T19:25:45.000Z']
13865687	UCCzp3DWpSc0s5wXYDghjM9A	[u'M_u0mlq7ads', u'G8VuJnOAIk8', u'nij-ux6rVs0']	[u'2014-12-09T18:57:47.000Z', u'2014-12-08T15:56:30.000Z', u'2014-11-17T03:34:56.000Z']
27395077	UCpWLiKFzlWFRrF3AxkGfc3g	[u'BcHI-3tAG1s', u'aA2dxcVFlgA', u'nyz-_PJxUIs', u'e0PbY0mCB3Y', u'8Le2R1KWvcE']	[u'2014-11-22T06:09:24.000Z', u'2014-11-15T00:28:25.000Z', u'2014-08-01T17:11:23.000Z', u'2014-04-29T00:46:29.000Z', u'2013-11-20T21:44:44.000Z']
27894284	UCewVC75pKtZDaFRX9IZsxLg	[u'pcGhTGmuz0w', u'9yZ0L14KeNI', u'XBxWdE9t2KI']	[u'2014-11-25T14:38:40.000Z', u'2014-11-25T14:38:17.000Z', u'2014-09-02T04:05:14.000Z']
27894302	UCTtdKjl1r3TXNGZIaoiGqxQ	[u'n8kEIKAIOls', u'TltCGZfPbIc', u'-n-63uB5CGU', u'JVdT55wW2zk', u'gN8ywYNs6pQ']	[u'2014-09-29T17:59:18.000Z', u'2014-09-20T20:36:40.000Z', u'2014-09-12T19:26:26.000Z', u'2014-09-05T18:52:21.000Z', u'2014-08-29T16:32:37.000Z']
27699390	UCRfJS_HezzQbRWhkUV_62bg	[u'1qI2bL_xJQQ', u'EYiqnUZPsrU']	[u'2014-08-18T04:47:23.000Z', u'2014-01-01T08:04:49.000Z']
511765	UCLvz6PshjOvbyzSjIMn-lGA	[u'jv2piJXSi9g']	[u'2014-12-01T19:56:28.000Z']
24783571	UCWtTehogznvlXuKPFeD9juA	[u'ziQngVabFrg', u'GkVYFZVWAuA', u'wS-UDtVPpk4', u'z4jByaWmdT0', u'ramas9LEYF4']	[u'2014-10-11T15:53:41.000Z', u'2014-09-16T15:25:41.000Z', u'2014-08-27T17:52:23.000Z', u'2014-08-18T19:06:17.000Z', u'2013-11-08T19:11:01.000Z']
351997	UCuKiWN1QITmn_2HHC8rJvMQ	[]	[]
27895154	UCwAAJW4DymtemE9-swYL4Kg	[u'JlCj_5XnC1Q', u'Ky83RiBMnjo', u'18UtuWZTD_I', u'1xqYDvPLX9s']	[u'2014-05-30T02:02:36.000Z', u'2014-05-08T23:48:50.000Z', u'2014-03-24T16:33:07.000Z', u'2014-03-17T21:22:00.000Z']
337017	UC0AqwYovalxngrN9eVyiUXg	[u'cHyWCRcBiwc', u'wvl5BM6CTWI', u'j4eCxJx7N3o']	[u'2014-12-08T05:49:08.000Z', u'2014-12-01T07:28:36.000Z', u'2014-07-28T15:52:32.000Z']
27718928	UCP7yFN-gjIY_srj_LQ-BwUg	[u'Np_hZeEAsiQ', u'ep3xjgoX0-Q', u'HpGSfeSUj84', u'iqJ2d17KqJo', u'FP82KpgqA-w']	[u'2014-05-22T16:37:38.000Z', u'2014-04-15T13:42:33.000Z', u'2014-01-17T15:21:57.000Z', u'2013-09-13T10:48:33.000Z', u'2013-03-08T17:56:25.000Z']
13879144	UCp7UpJz4wz2ATmv7SV7-l1Q	[]	[]
27896043	UCvJaWjyxNZ1m7WHV9Yh9iPA	[u'7HJt0_jeK9k', u'Or_7vknFmO0']	[u'2014-05-15T12:28:41.000Z', u'2014-02-11T11:44:16.000Z']
27896413	UC8XaaSrsR8R40tI32mHz_VQ	[u'7V9rbSeqIZE', u'_lTqePmUXUU']	[u'2014-06-11T15:07:50.000Z', u'2014-04-12T14:23:59.000Z']
25034672	UCfvrUBHjLfmW8H3bz0QOR-A	[u'dFxQJxurhX0', u'3KycYmFtwgw', u'BRP_oJh86Qg', u'h0jH7mjQCoo', u'_xjWw3RPB9c']	[u'2011-12-26T09:59:17.000Z', u'2011-08-23T10:27:52.000Z', u'2011-08-22T14:25:00.000Z', u'2011-02-27T17:00:37.000Z', u'2011-02-22T16:45:32.000Z']
526935	UC8IfVEEsV9HxDHWjp8_ym2Q	[u'NGH3GlhzpUU', u'c9K2Y4Xartk', u'T-8emZXzfZY', u'XSgCujG1jSw', u'N5lVb2FHRh4']	[u'2014-12-10T00:54:45.000Z', u'2014-12-09T19:42:40.000Z', u'2014-12-05T02:55:31.000Z', u'2014-11-11T16:12:22.000Z', u'2014-06-21T16:11:15.000Z']
26539307	UC7Ci-q007E2HN1D3AhjOJKg	[u'mFNRMRyCXaM', u'D1R1FL8SU6M', u'-srPQ5NQnsc']	[u'2014-10-30T20:31:51.000Z', u'2014-09-22T16:08:19.000Z', u'2014-09-15T15:56:44.000Z']
27776927	UCYUg7eOxVlAOoJJ-AFu3MOg	[u'D_inAnYyywQ']	[u'2014-11-24T12:27:05.000Z']
24389500	UCBcJlQKTatLjltCcgnkkHxw	[u'zynageVjna0', u'vr9WPhn3a1E', u'ixHFg0lSRzM', u'agrpNoVyFfw', u'IOn1O_zaxxc']	[u'2014-08-08T03:28:44.000Z', u'2014-08-08TfbRfavvK8h-gOabnXZA	[u'cZFFnYt5fLo']	[u'2014-04-21T13:34:39.000Z']
